,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
11647,6407c4bd4d7c3f56aba53438,130000,Piso,Piso con ascensor en Centro,927 135 081,Centro,Cáceres Capital,203,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor-parking/155278394/d?from=list,3,2,90,Yes,5,No,No,No,No,No,No,11745,13000.0,175.0,135.0,70.65,230.0,50.887499999999996,30000,45917.33338822729,127.54814830063138,670.5,5.904772220392423
11511,6407c4bd4d7c3f56aba533b0,129900,Piso,Piso con terraza en Centro,927 131 359,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/165714491/d?from=list,3,2,114,Yes,6,No,No,No,No,No,No,11597,12990.0,235.0,171.0,70.595,229.9,58.874583333333334,29900,45764.27561026654,127.12298780629594,677.5,5.898029146324448
30427,6407c4bd4d7c3f56aba57d94,140000,Casa adosada,Casa adosada con terraza en Mejostilla,927 131 359,Mejostilla,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-patio/176236827/d?from=list,4,2,122,No,0,Yes,Yes,No,No,No,No,30595,14000.0,255.0,183.0,66.15,240.0,62.012499999999996,40000,61223.11118430306,170.06419773417517,723.0,5.891079627189898
24749,6407c4bd4d7c3f56aba56766,140000,Casa o chalet,Casa o chalet con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,70,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-patio/165322094/d?from=list,4,2,122,No,0,No,Yes,Yes,No,No,No,24909,14000.0,255.0,183.0,66.15,240.0,62.012499999999996,40000,61223.11118430306,170.06419773417517,723.0,5.891079627189898
37796,6407c4bd4d7c3f56aba59a5d,133000,Piso,Piso con 2 baños en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking/165128972/d?from=list,3,2,115,No,2,No,No,No,No,No,No,38047,13300.0,237.5,172.5,62.300000000000004,233.0,58.775,33000,50509.066727050034,140.30296313069454,690.0,5.891064442431665
31589,6407c4bd4d7c3f56aba5821e,130000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099151/d?from=list,3,2,95,Yes,2,No,No,No,No,No,No,31757,13000.0,187.5,142.5,70.65,230.0,52.55416666666667,30000,45917.33338822729,127.54814830063138,670.5,5.884772220392423
33567,6407c4bd4d7c3f56aba589d8,128950,Piso,"Piso con terraza en Calle Médico Sorapán, Centro",927 926 041,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-amueblado-internet/165089981/d?from=list,2,1,112,Yes,5,No,No,No,No,No,No,33735,12895.0,230.0,168.0,70.07249999999999,228.95,58.085208333333334,28950,44310.22671963935,123.08396311010931,671.5,5.8839699426786884
26075,6407c4bd4d7c3f56aba56c94,129000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,210,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/163157697/d?from=list,3,2,110,Yes,4,No,No,No,No,No,No,26235,12900.0,225.0,165.0,70.1,229.0,57.425000000000004,29000,44386.75560861973,123.29654335727702,670.5,5.877341479712675
22283,6407c4bd4d7c3f56aba55dc4,125000,Apartamento,Apartamento con ascensor en Centro,927 920 847,Centro,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176100361/d?from=list,2,1,85,Yes,7,No,No,No,No,No,No,22443,12500.0,162.5,127.5,67.9,225.0,48.574999999999996,25000,38264.44449018941,106.29012358385948,644.0,5.869618516993686
28350,6407c4bd4d7c3f56aba57577,133000,Piso,Piso con terraza en Nuevo Cáceres,924 150 618,Nuevo Cáceres,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza/162343701/d?from=list,4,2,109,No,2,No,Yes,No,No,No,No,28518,13300.0,222.5,163.5,62.300000000000004,233.0,56.775,33000,50509.066727050034,140.30296313069454,686.0,5.867064442431666
6922,6407c4bd4d7c3f56aba521c3,119500,Piso,"Piso en Plaza Alcalde Antonio Canales, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado-television-internet/161589834/d?from=list,2,2,80,No,2,No,No,Yes,No,No,No,6986,11950.0,150.0,120.0,54.87500000000001,219.5,45.364583333333336,19500,29846.266702347748,82.90629639541041,617.0,5.864749443255075
4719,6407c4bd4d7c3f56aba51928,127500,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/159263629/d?from=list,2,2,70,No,4,No,Yes,No,No,No,No,4769,12750.0,125.0,105.0,59.275,227.5,43.06458333333333,27500,42090.88893920836,116.91913594224543,648.5,5.862195368693055
40908,6407c4bd4d7c3f56aba5a685,135000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176098277/d?from=list,4,2,95,Yes,6,No,No,No,No,No,No,41159,13500.0,187.5,142.5,73.4,235.0,53.199999999999996,35000,53570.22228626518,148.8061730174033,690.0,5.855925923791161
21095,6407c4bd4d7c3f56aba55920,126000,Piso,Piso con ascensor en Mejostilla,951 986 014,Mejostilla,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/176844150/d?from=list,3,2,108,Yes,2,No,No,No,No,No,No,21255,12600.0,220.0,162.0,68.44999999999999,226.0,56.37083333333334,26000,39795.02226979699,110.54172852721386,654.5,5.851049257673433
20541,6407c4bd4d7c3f56aba556f6,120000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/161466995/d?from=list,2,2,90,Yes,2,No,No,No,No,No,No,20701,12000.0,175.0,135.0,65.15,220.0,49.59583333333333,20000,30611.55559215153,85.03209886708758,622.0,5.8484648135949495
9,6407c4bd4d7c3f56aba506c2,129000,Piso,"Piso en C. Tenerías, 35, 35, Ciudad Monumental",927 135 106,Ciudad Monumental,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176811627/d?from=list,4,2,83,No,0,Yes,No,No,No,No,No,9,12900.0,157.5,124.5,60.1,229.0,47.59166666666667,29000,44386.75560861973,123.29654335727702,658.0,5.845341479712676
13686,6407c4bd4d7c3f56aba53c2f,135000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/156351501/d?from=list,4,1,90,No,3,No,Yes,No,No,No,No,13827,13500.0,175.0,135.0,63.4,235.0,50.699999999999996,35000,53570.22228626518,148.8061730174033,686.0,5.837925923791161
39309,6407c4bd4d7c3f56aba5a046,135000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/176099682/d?from=list,4,1,100,Yes,2,No,No,No,No,No,No,39560,13500.0,200.0,150.0,73.4,235.0,54.86666666666667,35000,53570.22228626518,148.8061730174033,690.0,5.8359259237911605
38492,6407c4bd4d7c3f56aba59d15,135000,Piso,Piso con ascensor en Centro,927 920 171,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/161467188/d?from=list,4,1,100,Yes,2,No,No,No,No,No,No,38743,13500.0,200.0,150.0,73.4,235.0,54.86666666666667,35000,53570.22228626518,148.8061730174033,690.0,5.8359259237911605
34032,6407c4bd4d7c3f56aba58ba9,131900,Piso,"Piso en Calle de Badajoz, Centro",Unknown,Centro,Cáceres Capital,250,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/164035475/d?from=list,3,1,83,Yes,0,Yes,No,No,No,No,No,34200,13190.0,157.5,124.5,71.695,231.9,48.79958333333334,31900,48825.431169481686,135.62619769300468,670.5,5.832890627683943
29818,6407c4bd4d7c3f56aba57b33,125000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165559949/d?from=list,3,1,80,Yes,2,No,No,No,No,No,No,29986,12500.0,150.0,120.0,67.9,225.0,46.90833333333333,25000,38264.44449018941,106.29012358385948,638.5,5.823618516993686
23856,6407c4bd4d7c3f56aba563e9,135000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,14,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176083475/d?from=list,4,2,120,Yes,3,No,No,No,No,No,No,24016,13500.0,250.0,180.0,73.4,235.0,61.53333333333333,35000,53570.22228626518,148.8061730174033,695.5,5.82192592379116
32637,6407c4bd4d7c3f56aba58636,135000,Piso,"Piso con terraza en Calle Puente de la Mocha, Nuevo Cáceres",911 791 804,Nuevo Cáceres,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-trastero-zona-comunitaria-ascensor-patio-parking-piscina/157980161/d?from=list,0,0,0,Yes,0,Yes,Yes,Yes,No,Yes,No,32805,13500.0,250.0,0.0,73.4,235.0,46.53333333333333,35000,53570.22228626518,148.8061730174033,680.125,5.81742592379116
6,6407c4bd4d7c3f56aba506bf,150000,Ático,"Ático en Calle Fuente Nueva, ., Ciudad Monumental",930 441 735,Ciudad Monumental,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-no-amueblado/176887314/d?from=list,5,2,136,No,2,No,Yes,Yes,No,No,No,6,15000.0,290.0,204.0,71.65,250.0,67.97083333333333,50000,76528.88898037882,212.58024716771897,765.0,5.813387033987372
29265,6407c4bd4d7c3f56aba5790a,125000,Apartamento,Apartamento con ascensor en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor-piscina/176099925/d?from=list,1,1,60,Yes,2,No,No,No,No,No,No,29433,12500.0,100.0,90.0,67.9,225.0,40.24166666666667,25000,38264.44449018941,106.29012358385948,630.5,5.807618516993688
37323,6407c4bd4d7c3f56aba59884,125000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,84,/es/comprar/vivienda/caceres-capital/parking-ascensor-amueblado-parking/165434706/d?from=list,3,1,87,Yes,1,No,No,No,No,No,No,37574,12500.0,167.5,130.5,67.9,225.0,49.24166666666667,25000,38264.44449018941,106.29012358385948,638.5,5.795618516993687
10526,6407c4bd4d7c3f56aba52fd7,143000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-patio-amueblado/165358010/d?from=list,3,1,84,No,1,No,Yes,No,No,No,No,10606,14300.0,160.0,126.0,67.80000000000001,243.0,49.73333333333333,43000,65814.8445231258,182.8190125642383,715.5,5.795371849229141
34847,6407c4bd4d7c3f56aba58ed8,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/165358170/d?from=list,4,2,111,Yes,2,No,No,No,No,No,No,35030,13500.0,227.5,166.5,73.4,235.0,58.53333333333333,35000,53570.22228626518,148.8061730174033,690.0,5.79192592379116
13717,6407c4bd4d7c3f56aba53c4e,122000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/trastero-patio/176982948/d?from=list,3,1,105,No,0,No,No,No,No,No,No,13858,12200.0,212.5,157.5,56.25000000000001,222.0,54.020833333333336,22000,33672.71115136668,93.53530875379634,630.0,5.789326294954444
24786,6407c4bd4d7c3f56aba5678b,124900,Piso,Piso con ascensor en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/165358234/d?from=list,3,2,90,Yes,4,No,No,No,No,No,No,24946,12490.0,175.0,135.0,67.845,224.9,50.22875,24900,38111.38671222866,105.86496308952405,638.5,5.788875442925711
21056,6407c4bd4d7c3f56aba558f9,148000,Dúplex,Dúplex con calefacción en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165215396/d?from=list,4,2,125,No,2,No,No,Yes,No,No,No,21216,14800.0,262.5,187.5,70.55000000000001,248.0,64.04583333333333,48000,73467.73342116368,204.0770372810102,750.0,5.782525552627877
26717,6407c4bd4d7c3f56aba56f16,148000,Casa adosada,Casa adosada con calefacción en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-no-amueblado/164783937/d?from=list,4,2,125,No,0,No,No,Yes,Yes,No,No,26877,14800.0,262.5,187.5,70.55000000000001,248.0,64.04583333333333,48000,73467.73342116368,204.0770372810102,750.0,5.782525552627877
719,6407c4bd4d7c3f56aba50988,130000,Casa adosada,"Casa adosada con terraza en Candeleda, Mejostilla",927 135 098,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-no-amueblado/177036819/d?from=list,4,2,111,No,0,No,No,No,No,No,No,769,13000.0,227.5,166.5,60.65,230.0,57.05416666666667,30000,45917.33338822729,127.54814830063138,666.0,5.776772220392424
17108,6407c4bd4d7c3f56aba5498d,125000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/165422732/d?from=list,3,1,95,Yes,1,No,No,No,No,No,No,17249,12500.0,187.5,142.5,67.9,225.0,51.90833333333333,25000,38264.44449018941,106.29012358385948,638.5,5.763618516993686
15401,6407c4bd4d7c3f56aba542e2,120000,Piso,Piso con calefacción en Centro,927 920 179,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-zona-comunitaria-no-amueblado/163166066/d?from=list,2,2,100,No,0,No,No,Yes,Yes,No,No,15542,12000.0,200.0,150.0,55.15,220.0,52.09583333333333,20000,30611.55559215153,85.03209886708758,617.0,5.758464813594949
29209,6407c4bd4d7c3f56aba578d2,119100,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion/165358003/d?from=list,1,1,50,No,1,No,No,Yes,No,No,No,29377,11910.0,125.0,75.0,54.65500000000001,219.10000000000002,39.47958333333333,19100,29234.03559050471,81.20565441806865,600.0,5.7517771469831755
26627,6407c4bd4d7c3f56aba56ebc,130300,Piso,Piso con ascensor en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/163951856/d?from=list,4,2,92,Yes,5,No,No,No,No,No,No,26787,13030.0,180.0,138.0,70.815,230.3,51.59291666666667,30300,46376.506722109574,128.8236297836377,659.5,5.749001442596347
10468,6407c4bd4d7c3f56aba52f9d,130000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,92,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165249757/d?from=list,4,2,97,Yes,5,No,No,No,No,No,No,10548,13000.0,192.5,145.5,70.65,230.0,53.22083333333333,30000,45917.33338822729,127.54814830063138,659.5,5.744772220392424
5228,6407c4bd4d7c3f56aba51b25,130300,Piso,"Piso en Calle del Camino Llano, 11, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,180,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/164668349/d?from=list,4,2,97,Yes,0,Yes,No,No,No,No,No,5278,13030.0,192.5,145.5,70.815,230.3,53.25958333333333,30300,46376.506722109574,128.8236297836377,659.5,5.729001442596347
26556,6407c4bd4d7c3f56aba56e75,136000,Casa o chalet,"Casa o chalet con terraza en Del Alba, Mejostilla",927 920 486,Mejostilla,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/terraza/176835868/d?from=list,4,2,106,No,0,No,Yes,No,No,No,No,26716,13600.0,215.0,159.0,63.95000000000001,236.0,56.1625,36000,55100.80006587275,153.05777796075765,686.0,5.721356664470908
10895,6407c4bd4d7c3f56aba53148,124000,Apartamento,Apartamento con piscina en Aguas Vivas - La Zambomba,927 920 583,Aguas Vivas - La Zambomba,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor-piscina-amueblado-piscina/161414052/d?from=list,2,1,70,Yes,0,No,No,No,No,No,No,10975,12400.0,125.0,105.0,67.35,224.0,43.44583333333333,24000,36733.86671058184,102.0385186405051,622.0,5.718187776313939
3601,6407c4bd4d7c3f56aba514ca,120000,Loft,Loft con 1 baño en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/parking-trastero/164947781/d?from=list,1,1,60,No,0,No,No,No,No,No,No,3651,12000.0,100.0,90.0,55.15,220.0,38.762499999999996,20000,30611.55559215153,85.03209886708758,600.0,5.714464813594949
14988,6407c4bd4d7c3f56aba54145,130000,Piso,Piso con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking/176099943/d?from=list,4,2,110,No,1,No,No,Yes,No,No,No,15129,13000.0,225.0,165.0,60.65,230.0,56.72083333333333,30000,45917.33338822729,127.54814830063138,660.0,5.708772220392424
19943,6407c4bd4d7c3f56aba554a0,127000,Piso,Piso con terraza en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-patio/176099341/d?from=list,3,2,105,Yes,1,No,No,No,No,No,No,20103,12700.0,212.5,157.5,69.0,227.0,55.5,27000,41325.600049404566,114.79333347056824,645.5,5.702479998353181
27342,6407c4bd4d7c3f56aba57187,140000,Piso,Piso con terraza en Nuevo Cáceres,927 920 342,Nuevo Cáceres,Cáceres Capital,127,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/164886678/d?from=list,4,2,126,Yes,4,No,No,No,No,No,No,27502,14000.0,265.0,189.0,76.15,240.0,64.17916666666666,40000,61223.11118430306,170.06419773417517,708.5,5.6910796271898985
9958,6407c4bd4d7c3f56aba52d9f,128000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176100258/d?from=list,3,1,75,Yes,7,No,No,No,No,No,No,10038,12800.0,137.5,112.5,69.55000000000001,228.0,45.62916666666666,28000,42856.177829012144,119.04493841392262,638.5,5.685910739032928
30545,6407c4bd4d7c3f56aba57e0a,125000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/176099180/d?from=list,2,1,65,Yes,1,No,No,No,No,No,No,30713,12500.0,112.5,97.5,67.9,225.0,41.90833333333333,25000,38264.44449018941,106.29012358385948,622.0,5.685618516993686
32981,6407c4bd4d7c3f56aba5878e,150000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/161466822/d?from=list,4,2,140,Yes,3,No,No,No,No,No,No,33149,15000.0,300.0,210.0,81.65,250.0,70.1375,50000,76528.88898037882,212.58024716771897,755.5,5.673387033987372
33865,6407c4bd4d7c3f56aba58b02,148000,Piso,"Piso con terraza en Avenida Hernán Cortés, Centro",927 134 079,Centro,Cáceres Capital,77,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/160491473/d?from=list,5,2,130,Yes,0,No,Yes,No,No,No,No,34033,14800.0,275.0,195.0,80.55000000000001,248.0,66.54583333333333,48000,73467.73342116368,204.0770372810102,743.25,5.671525552627878
18306,6407c4bd4d7c3f56aba54e3b,125000,Piso,Piso con ascensor en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/trastero-ascensor/176657680/d?from=list,2,1,69,Yes,2,No,No,No,No,No,No,18466,12500.0,122.5,103.5,67.9,225.0,43.24166666666667,25000,38264.44449018941,106.29012358385948,622.0,5.669618516993688
25254,6407c4bd4d7c3f56aba5695f,115000,Apartamento,Apartamento con calefacción en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/161414661/d?from=list,2,1,90,No,0,No,No,Yes,Yes,No,No,25414,11500.0,175.0,135.0,52.400000000000006,215.0,48.11666666666667,15000,22958.666694113646,63.77407415031569,583.0,5.653311110196212
729,6407c4bd4d7c3f56aba50992,144000,Piso,Piso con terraza en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/157386737/d?from=list,3,2,120,No,0,No,No,No,No,No,No,779,14400.0,250.0,180.0,68.35000000000001,244.0,61.862500000000004,44000,67345.42230273336,187.0706175075927,720.0,5.652802589908888
24744,6407c4bd4d7c3f56aba56761,125000,Apartamento,Apartamento con ascensor en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/parking-trastero-ascensor-piscina/176099670/d?from=list,2,1,75,Yes,0,No,No,No,No,No,No,24904,12500.0,137.5,112.5,67.9,225.0,45.24166666666667,25000,38264.44449018941,106.29012358385948,622.0,5.645618516993687
7070,6407c4bd4d7c3f56aba52257,135000,Piso,"Piso en Avenida Virgen de la Montaña, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/parking-trastero-ascensor-no-amueblado/162773868/d?from=list,3,2,90,Yes,0,No,No,No,No,No,No,7134,13500.0,175.0,135.0,73.4,235.0,51.53333333333333,35000,53570.22228626518,148.8061730174033,670.5,5.64192592379116
11095,6407c4bd4d7c3f56aba53210,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-patio/165652522/d?from=list,3,1,90,Yes,1,No,No,No,No,No,No,11175,13500.0,175.0,135.0,73.4,235.0,51.53333333333333,35000,53570.22228626518,148.8061730174033,670.5,5.64192592379116
21641,6407c4bd4d7c3f56aba55b42,145000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-amueblado-internet/164318681/d?from=list,3,1,97,Yes,0,No,Yes,No,No,No,No,21801,14500.0,192.5,145.5,78.9,245.0,55.15833333333333,45000,68876.00008234095,191.32222245094707,715.75,5.631233330588635
22518,6407c4bd4d7c3f56aba55eaf,135000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099203/d?from=list,3,2,93,Yes,3,No,No,No,No,No,No,22678,13500.0,182.5,139.5,73.4,235.0,52.53333333333333,35000,53570.22228626518,148.8061730174033,670.5,5.62992592379116
14910,6407c4bd4d7c3f56aba540f7,130000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ascensor/165198005/d?from=list,2,1,80,Yes,7,No,No,No,No,No,No,15051,13000.0,150.0,120.0,70.65,230.0,47.55416666666667,30000,45917.33338822729,127.54814830063138,644.0,5.626772220392423
13820,6407c4bd4d7c3f56aba53cb5,135000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-ascensor/165358071/d?from=list,3,2,95,Yes,5,No,No,No,No,No,No,13961,13500.0,187.5,142.5,73.4,235.0,53.199999999999996,35000,53570.22228626518,148.8061730174033,670.5,5.621925923791161
8789,6407c4bd4d7c3f56aba5290e,135000,Piso,"Piso con terraza en Calle Sanguino Michel, Centro",927 137 029,Centro,Cáceres Capital,238,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-no-amueblado/162928892/d?from=list,3,2,95,Yes,3,No,No,No,No,No,No,8869,13500.0,187.5,142.5,73.4,235.0,53.199999999999996,35000,53570.22228626518,148.8061730174033,670.5,5.621925923791161
11457,6407c4bd4d7c3f56aba5337a,132000,Casa adosada,"Casa adosada en Calle de la Cruz, 8, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,366,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-patio-no-amueblado/162840617/d?from=list,4,2,100,No,0,No,No,Yes,Yes,No,No,11537,13200.0,200.0,150.0,61.75000000000001,232.0,53.645833333333336,32000,48978.48894744244,136.05135818734013,658.0,5.619633701751918
21151,6407c4bd4d7c3f56aba55958,140000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165239131/d?from=list,4,2,90,Yes,3,No,No,No,No,No,No,21311,14000.0,175.0,135.0,76.15,240.0,52.17916666666667,40000,61223.11118430306,170.06419773417517,690.0,5.613079627189898
33041,6407c4bd4d7c3f56aba587ca,139000,Piso,"Piso con terraza en Carrera, Centro",927 920 916,Centro,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176975607/d?from=list,4,2,105,Yes,3,No,No,No,No,No,No,33209,13900.0,212.5,157.5,75.60000000000001,239.0,57.050000000000004,39000,59692.533404695496,165.81259279082082,690.0,5.60564888651015
23053,6407c4bd4d7c3f56aba560c6,135000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176186790/d?from=list,2,1,92,Yes,0,No,Yes,No,No,No,No,23213,13500.0,180.0,138.0,73.4,235.0,52.199999999999996,35000,53570.22228626518,148.8061730174033,668.0,5.603925923791161
22434,6407c4bd4d7c3f56aba55e5b,135000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/176099338/d?from=list,3,2,100,Yes,5,No,No,No,No,No,No,22594,13500.0,200.0,150.0,73.4,235.0,54.86666666666667,35000,53570.22228626518,148.8061730174033,670.5,5.6019259237911605
16156,6407c4bd4d7c3f56aba545d5,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor-patio/165357948/d?from=list,3,2,100,Yes,1,No,No,No,No,No,No,16297,13500.0,200.0,150.0,73.4,235.0,54.86666666666667,35000,53570.22228626518,148.8061730174033,670.5,5.6019259237911605
