,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
14910,6407c4bd4d7c3f56aba540f7,130000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ascensor/165198005/d?from=list,2,1,80,Yes,7,No,No,No,No,No,No,15051,13000.0,150.0,120.0,70.65,230.0,47.55416666666667,30000,45917.33338822729,127.54814830063138,621.1666666666666,5.352772220392422
36691,6407c4bd4d7c3f56aba5960c,145000,Casa o chalet,Casa o chalet con aire acondicionado en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,110,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-patio/165600727/d?from=list,4,2,120,No,0,No,No,No,Yes,No,No,36942,14500.0,250.0,180.0,68.9,245.0,61.99166666666667,45000,68876.00008234095,191.32222245094707,699.3333333333334,5.352233330588636
21151,6407c4bd4d7c3f56aba55958,140000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165239131/d?from=list,4,2,90,Yes,3,No,No,No,No,No,No,21311,14000.0,175.0,135.0,76.15,240.0,52.17916666666667,40000,61223.11118430306,170.06419773417517,668.1666666666666,5.351079627189897
30930,6407c4bd4d7c3f56aba57f8b,136000,Finca rústica,Finca rústica con 2 baños en Mejostilla,910 924 618,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/mejostilla/176461875/d?from=list,3,2,113,No,0,No,No,No,No,No,No,31098,13600.0,232.5,169.5,63.95000000000001,236.0,58.49583333333334,36000,55100.80006587275,153.05777796075765,657.3333333333334,5.349356664470909
18306,6407c4bd4d7c3f56aba54e3b,125000,Piso,Piso con ascensor en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/trastero-ascensor/176657680/d?from=list,2,1,69,Yes,2,No,No,No,No,No,No,18466,12500.0,122.5,103.5,67.9,225.0,43.24166666666667,25000,38264.44449018941,106.29012358385948,593.8333333333334,5.331618516993688
29265,6407c4bd4d7c3f56aba5790a,125000,Apartamento,Apartamento con ascensor en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor-piscina/176099925/d?from=list,1,1,60,Yes,2,No,No,No,No,No,No,29433,12500.0,100.0,90.0,67.9,225.0,40.24166666666667,25000,38264.44449018941,106.29012358385948,590.5,5.327618516993687
14448,6407c4bd4d7c3f56aba53f29,140000,Casa adosada,"Casa adosada con calefacción en Peñalara, Mejostilla",927 920 179,Mejostilla,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-parking-no-amueblado/165765931/d?from=list,4,2,108,No,0,No,No,Yes,No,Yes,No,14589,14000.0,220.0,162.0,66.15,240.0,57.34583333333333,40000,61223.11118430306,170.06419773417517,671.3333333333334,5.327079627189898
6922,6407c4bd4d7c3f56aba521c3,119500,Piso,"Piso en Plaza Alcalde Antonio Canales, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado-television-internet/161589834/d?from=list,2,2,80,No,2,No,No,Yes,No,No,No,6986,11950.0,150.0,120.0,54.87500000000001,219.5,45.364583333333336,19500,29846.266702347748,82.90629639541041,571.3333333333334,5.316749443255075
15439,6407c4bd4d7c3f56aba54308,144000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Cáceres Capital,232,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/164233100/d?from=list,4,2,110,Yes,0,No,No,Yes,No,No,No,15580,14400.0,225.0,165.0,78.35000000000001,244.0,59.362500000000004,44000,67345.42230273336,187.0706175075927,688.1666666666666,5.300802589908888
30545,6407c4bd4d7c3f56aba57e0a,125000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/176099180/d?from=list,2,1,65,Yes,1,No,No,No,No,No,No,30713,12500.0,112.5,97.5,67.9,225.0,41.90833333333333,25000,38264.44449018941,106.29012358385948,589.8333333333334,5.299618516993688
9203,6407c4bd4d7c3f56aba52aac,135000,Piso,"Piso con terraza en Barrerón, Mejostilla",927 920 487,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165206596/d?from=list,3,2,107,Yes,1,No,No,No,No,No,No,9283,13500.0,217.5,160.5,73.4,235.0,57.199999999999996,35000,53570.22228626518,148.8061730174033,647.1666666666666,5.293925923791161
38720,6407c4bd4d7c3f56aba59df9,137000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-ascensor/165357920/d?from=list,3,1,90,Yes,0,No,No,No,Yes,No,No,38971,13700.0,175.0,135.0,74.50000000000001,237.0,51.791666666666664,37000,56631.37784548034,157.30938290411206,648.8333333333334,5.276787405150655
40443,6407c4bd4d7c3f56aba5a4b4,139100,Piso,Piso con 2 baños en Nuevo Cáceres,952 146 148,Nuevo Cáceres,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/nuevo-caceres/163615301/d?from=list,3,2,115,No,0,No,No,No,No,No,No,40694,13910.0,237.5,172.5,65.65500000000002,239.10000000000002,59.56291666666667,39100,59845.59118265624,166.23775328515623,665.3333333333334,5.274391960578126
32637,6407c4bd4d7c3f56aba58636,135000,Piso,"Piso con terraza en Calle Puente de la Mocha, Nuevo Cáceres",911 791 804,Nuevo Cáceres,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-trastero-zona-comunitaria-ascensor-patio-parking-piscina/157980161/d?from=list,0,0,0,Yes,0,Yes,Yes,Yes,No,Yes,No,32805,13500.0,250.0,0.0,73.4,235.0,46.53333333333333,35000,53570.22228626518,148.8061730174033,633.6666666666666,5.25992592379116
24292,6407c4bd4d7c3f56aba5659d,140000,Piso,Piso con terraza en Nuevo Cáceres,927 920 478,Nuevo Cáceres,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-parking-no-amueblado/176961354/d?from=list,3,2,110,Yes,0,No,No,No,No,Yes,No,24452,14000.0,225.0,165.0,76.15,240.0,58.84583333333333,40000,61223.11118430306,170.06419773417517,667.1,5.258279627189899
26604,6407c4bd4d7c3f56aba56ea5,149000,Piso,Piso con terraza en Mejostilla,927 131 359,Mejostilla,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/160196705/d?from=list,3,2,130,Yes,2,No,No,No,No,No,No,26764,14900.0,275.0,195.0,81.10000000000001,249.0,66.675,49000,74998.31120077125,208.3286422243646,713.0,5.255956293307626
40472,6407c4bd4d7c3f56aba5a4d1,135000,Piso,Piso con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-amueblado/165358158/d?from=list,4,2,101,No,0,No,No,Yes,Yes,No,No,40723,13500.0,202.5,151.5,63.4,235.0,54.36666666666667,35000,53570.22228626518,148.8061730174033,640.6666666666666,5.24992592379116
13227,6407c4bd4d7c3f56aba53a64,90000,Piso,"Piso en Calle Camberos, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,451,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado-television-internet/162052296/d?from=list,1,1,35,No,0,Yes,No,Yes,No,No,No,13368,9000.0,162.5,52.5,38.65,190.0,36.97083333333333,0,0.0,0.0,470.0,5.248838383838384
32620,6407c4bd4d7c3f56aba58625,137500,Piso,"Piso en Calle Cerro del Royo, Mejostilla",927 926 041,Mejostilla,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/176890134/d?from=list,3,2,110,Yes,2,No,No,No,No,No,No,32788,13750.0,225.0,165.0,74.775,237.5,58.52291666666667,37500,57396.666735284125,159.43518537578925,653.1666666666666,5.222502775490527
23924,6407c4bd4d7c3f56aba5642d,125000,Piso,Piso con 2 baños en Ciudad Monumental,932 821 927,Ciudad Monumental,Cáceres Capital,176,/es/comprar/vivienda/caceres-capital/ciudad-monumental/163319297/d?from=list,3,2,90,No,0,No,No,No,No,No,No,24084,12500.0,175.0,135.0,57.9,225.0,49.40833333333333,25000,38264.44449018941,106.29012358385948,590.6666666666666,5.219618516993687
3535,6407c4bd4d7c3f56aba51488,138000,Piso,Piso con ascensor en Centro,927 920 179,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/177030153/d?from=list,3,1,89,Yes,0,No,No,Yes,No,No,No,3585,13800.0,172.5,133.5,75.05000000000001,238.0,51.5875,38000,58161.9556250879,161.5609878474664,647.8333333333334,5.216218145830404
16596,6407c4bd4d7c3f56aba5478d,145000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100358/d?from=list,4,2,105,Yes,6,No,No,No,No,No,No,16737,14500.0,212.5,157.5,78.9,245.0,57.824999999999996,45000,68876.00008234095,191.32222245094707,683.1666666666666,5.2082333305886355
33434,6407c4bd4d7c3f56aba58953,150000,Piso,"Piso en Avenida de Antonio Hurtado, 11, Centro",Unknown,Centro,Cáceres Capital,668,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/159977548/d?from=list,3,2,112,Yes,0,No,Yes,No,No,No,No,33602,15000.0,230.0,168.0,81.65,250.0,60.80416666666667,50000,76528.88898037882,212.58024716771897,707.2,5.205787033987373
9,6407c4bd4d7c3f56aba506c2,129000,Piso,"Piso en C. Tenerías, 35, 35, Ciudad Monumental",927 135 106,Ciudad Monumental,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176811627/d?from=list,4,2,83,No,0,Yes,No,No,No,No,No,9,12900.0,157.5,124.5,60.1,229.0,47.59166666666667,29000,44386.75560861973,123.29654335727702,604.6666666666666,5.205341479712676
28896,6407c4bd4d7c3f56aba57799,145000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,26,/es/comprar/vivienda/caceres-capital/ascensor/176100199/d?from=list,4,2,104,Yes,2,No,No,No,No,No,No,29064,14500.0,210.0,156.0,78.9,245.0,57.49166666666667,45000,68876.00008234095,191.32222245094707,682.1666666666666,5.200233330588635
31835,6407c4bd4d7c3f56aba58314,135000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/165358185/d?from=list,4,2,80,Yes,3,No,No,No,No,No,No,32003,13500.0,150.0,120.0,73.4,235.0,48.199999999999996,35000,53570.22228626518,148.8061730174033,629.8333333333334,5.193925923791161
31817,6407c4bd4d7c3f56aba58302,95000,Apartamento,Apartamento con aire acondicionado en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado/165357895/d?from=list,1,1,35,No,0,No,No,No,Yes,No,No,31985,9500.0,162.5,52.5,41.4,195.0,37.61666666666667,0,0.0,0.0,470.0,5.1886
27542,6407c4bd4d7c3f56aba5724f,127260,Piso,Piso con piscina en Aguas Vivas - La Zambomba,924 150 618,Aguas Vivas - La Zambomba,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/calefaccion-parking-ascensor-piscina/165559544/d?from=list,2,1,66,Yes,0,No,No,No,No,No,Yes,27702,12726.0,115.0,99.0,79.143,227.26,43.36691666666667,27260,41723.55027210253,115.89875075584037,590.8333333333334,5.178811990929916
30202,6407c4bd4d7c3f56aba57cb3,149000,Piso,Piso con ascensor en Centro,927 130 862,Centro,Cáceres Capital,25,/es/comprar/vivienda/caceres-capital/ascensor/176753368/d?from=list,4,2,118,Yes,0,No,No,No,No,No,No,30370,14900.0,245.0,177.0,81.10000000000001,249.0,62.675000000000004,49000,74998.31120077125,208.3286422243646,702.3333333333334,5.1759562933076255
27095,6407c4bd4d7c3f56aba57090,140000,Piso,Piso con ascensor en Centro,927 920 675,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-amueblado/176135451/d?from=list,3,1,95,Yes,2,No,No,No,No,No,No,27255,14000.0,187.5,142.5,76.15,240.0,53.84583333333333,40000,61223.11118430306,170.06419773417517,653.8333333333334,5.1590796271898975
24968,6407c4bd4d7c3f56aba56841,150000,Piso,Piso con ascensor en Centro,927 135 106,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/trastero-ascensor/161772693/d?from=list,4,2,119,Yes,2,No,No,No,No,No,No,25128,15000.0,247.5,178.5,81.65,250.0,63.137499999999996,50000,76528.88898037882,212.58024716771897,705.1666666666666,5.153387033987372
8166,6407c4bd4d7c3f56aba5269f,150000,Piso,"Piso con terraza en Calle Leon Leal, Centro",927 135 098,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor-no-amueblado/154493656/d?from=list,4,2,119,Yes,2,No,No,No,No,No,No,8246,15000.0,247.5,178.5,81.65,250.0,63.137499999999996,50000,76528.88898037882,212.58024716771897,705.1666666666666,5.153387033987372
37138,6407c4bd4d7c3f56aba597cb,147000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/176834997/d?from=list,4,2,111,Yes,1,No,No,No,No,No,No,37389,14700.0,227.5,166.5,80.00000000000001,247.0,60.083333333333336,47000,71937.1556415561,199.82543233765583,689.1666666666666,5.15109481194813
23873,6407c4bd4d7c3f56aba563fa,134000,Piso,"Piso en Plaza Ribera de Cáceres, Mejostilla",Unknown,Mejostilla,Cáceres Capital,112,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-ascensor-amueblado/165655163/d?from=list,3,2,89,Yes,0,No,No,No,No,No,No,24033,13400.0,172.5,133.5,72.85,234.0,51.07083333333333,34000,52039.6445066576,144.5545680740489,624.8333333333334,5.150495183111414
1394,6407c4bd4d7c3f56aba50c2b,130000,Dúplex,Dúplex con aire acondicionado en Centro,927 920 478,Centro,Cáceres Capital,96,/es/comprar/vivienda/caceres-capital/aire-acondicionado-internet-no-amueblado/165755533/d?from=list,2,1,99,No,0,No,No,No,No,No,No,1444,13000.0,197.5,148.5,60.65,230.0,53.05416666666667,30000,45917.33338822729,127.54814830063138,609.3333333333334,5.144772220392424
7491,6407c4bd4d7c3f56aba523fc,140000,Piso,"Piso en Calle Ribera de Cáceres, Mejostilla",Unknown,Mejostilla,Cáceres Capital,105,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor-patio-amueblado-parking/165654353/d?from=list,3,2,89,Yes,0,No,No,No,No,Yes,No,7555,14000.0,172.5,133.5,76.15,240.0,51.84583333333333,40000,61223.11118430306,170.06419773417517,650.1,5.138279627189899
26365,6407c4bd4d7c3f56aba56db6,138000,Piso,Piso con ascensor en Mejostilla,927 136 129,Mejostilla,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor/176827842/d?from=list,3,2,107,Yes,1,No,No,No,No,No,No,26525,13800.0,217.5,160.5,75.05000000000001,238.0,57.5875,38000,58161.9556250879,161.5609878474664,647.1666666666666,5.136218145830402
12191,6407c4bd4d7c3f56aba53658,145000,Dúplex,"Dúplex con calefacción en Roso de Luna, Ciudad Monumental",927 135 098,Ciudad Monumental,Cáceres Capital,15,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-no-amueblado/176858059/d?from=list,4,2,115,No,2,No,No,Yes,No,No,No,12313,14500.0,237.5,172.5,68.9,245.0,60.324999999999996,45000,68876.00008234095,191.32222245094707,679.3333333333334,5.132233330588635
38915,6407c4bd4d7c3f56aba59ebc,129000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/176098259/d?from=list,1,1,61,Yes,4,No,No,No,No,No,No,39166,12900.0,102.5,91.5,70.1,229.0,41.09166666666667,29000,44386.75560861973,123.29654335727702,591.5,5.125341479712676
10988,6407c4bd4d7c3f56aba531a5,127000,Piso,Piso con 2 baños en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking/163330296/d?from=list,3,2,90,No,1,No,No,No,No,No,No,11068,12700.0,175.0,135.0,59.00000000000001,227.0,49.666666666666664,27000,41325.600049404566,114.79333347056824,590.6666666666666,5.11447999835318
24487,6407c4bd4d7c3f56aba56660,132300,Estudio,Estudio con ascensor en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/165119619/d?from=list,1,1,80,Yes,1,No,No,No,No,No,No,24647,13230.0,150.0,120.0,71.91499999999999,232.3,47.85124999999999,32300,49437.66228132473,137.32683967034646,610.5,5.103862923955842
31123,6407c4bd4d7c3f56aba5804c,136000,Casa adosada,Casa adosada en Mejostilla,924 155 013,Mejostilla,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/mejostilla/176438881/d?from=list,4,0,96,No,0,No,No,No,No,No,No,31291,13600.0,190.0,144.0,63.95000000000001,236.0,52.82916666666667,36000,55100.80006587275,153.05777796075765,630.6666666666666,5.097356664470908
9783,6407c4bd4d7c3f56aba52cf0,140000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165357999/d?from=list,3,2,87,Yes,5,No,No,No,No,No,No,9863,14000.0,167.5,130.5,76.15,240.0,51.17916666666667,40000,61223.11118430306,170.06419773417517,645.8333333333334,5.095079627189898
40444,6407c4bd4d7c3f56aba5a4b5,145000,Casa adosada,Casa adosada con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-patio/165358022/d?from=list,4,2,90,No,0,No,Yes,Yes,No,No,No,40695,14500.0,175.0,135.0,68.9,245.0,51.99166666666667,45000,68876.00008234095,191.32222245094707,666.3333333333334,5.076233330588636
24231,6407c4bd4d7c3f56aba56560,144000,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio-no-amueblado/176822750/d?from=list,3,2,94,Yes,0,No,Yes,No,No,No,No,24391,14400.0,185.0,141.0,78.35000000000001,244.0,54.02916666666667,44000,67345.42230273336,187.0706175075927,663.5,5.068802589908888
19550,6407c4bd4d7c3f56aba55317,109900,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-patio/165358138/d?from=list,1,1,51,No,0,No,No,Yes,No,No,No,19710,10990.0,122.5,76.5,49.595,209.9,38.20791666666667,9900,15152.720018115007,42.090888939208355,502.0,5.0604143327295
21743,6407c4bd4d7c3f56aba55ba8,128000,Dúplex,"Dúplex con calefacción en Luis Grande Baudesson, Ciudad Monumental",927 920 342,Ciudad Monumental,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/calefaccion/164485886/d?from=list,1,2,96,No,2,No,No,Yes,No,No,No,21903,12800.0,190.0,144.0,59.550000000000004,228.0,51.79583333333333,28000,42856.177829012144,119.04493841392262,592.0,5.053910739032928
13104,6407c4bd4d7c3f56aba539e9,153000,Casa adosada,"Casa adosada con terraza en Calle Calle Alonso Zamora Vicente, Ciudad Monumental",927 137 029,Ciudad Monumental,Cáceres Capital,263,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-trastero-no-amueblado/163907252/d?from=list,4,2,120,No,0,No,Yes,Yes,No,No,No,13245,15300.0,250.0,180.0,73.30000000000001,253.0,63.025,53000,81120.62231920156,225.3350619977821,707.6666666666666,5.031679256026614
9849,6407c4bd4d7c3f56aba52d32,135000,Apartamento,Apartamento con terraza en Centro,927 920 764,Centro,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165346183/d?from=list,2,1,72,Yes,5,No,No,No,No,No,No,9929,13500.0,130.0,108.0,73.4,235.0,45.53333333333333,35000,53570.22228626518,148.8061730174033,613.1666666666666,5.025925923791159
14960,6407c4bd4d7c3f56aba54129,145000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/ascensor/176100007/d?from=list,3,2,110,Yes,4,No,No,No,No,No,No,15101,14500.0,225.0,165.0,78.9,245.0,59.49166666666667,45000,68876.00008234095,191.32222245094707,668.8333333333334,5.016233330588636
35407,6407c4bd4d7c3f56aba59108,148000,Piso,Piso con ascensor en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/151212201/d?from=list,4,2,118,Yes,2,No,No,No,No,No,No,35610,14800.0,245.0,177.0,80.55000000000001,248.0,62.54583333333333,48000,73467.73342116368,204.0770372810102,684.0,5.008525552627878
14418,6407c4bd4d7c3f56aba53f0b,139900,Piso,Piso con ascensor en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/parking-trastero-ascensor/177024547/d?from=list,3,2,105,Yes,1,No,No,No,No,No,No,14559,13990.0,212.5,157.5,76.09500000000001,239.9,57.16625,39900,61070.053406342304,169.63903723983972,643.1666666666666,4.996336553121923
8251,6407c4bd4d7c3f56aba526f4,144000,Piso,Piso con terraza en Centro,927 132 761,Centro,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor/142944610/d?from=list,3,2,100,Yes,1,No,No,No,No,No,No,8331,14400.0,200.0,150.0,78.35000000000001,244.0,56.02916666666667,44000,67345.42230273336,187.0706175075927,658.8333333333334,4.988802589908889
11488,6407c4bd4d7c3f56aba53399,138000,Piso,Piso con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/165770112/d?from=list,3,2,95,Yes,1,No,No,No,No,No,No,11568,13800.0,187.5,142.5,75.05000000000001,238.0,53.5875,38000,58161.9556250879,161.5609878474664,630.8333333333334,4.988218145830404
17657,6407c4bd4d7c3f56aba54bb2,150000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/161467080/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,17798,15000.0,225.0,165.0,81.65,250.0,60.137499999999996,50000,76528.88898037882,212.58024716771897,688.1666666666666,4.985387033987372
20488,6407c4bd4d7c3f56aba556c1,146000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/terraza-ascensor/161857518/d?from=list,3,2,110,Yes,4,No,No,No,No,No,No,20648,14600.0,225.0,165.0,79.45000000000002,246.0,59.62083333333334,46000,70406.57786194852,195.57382739430145,668.8333333333334,4.963664071268384
24024,6407c4bd4d7c3f56aba56491,144000,Piso,Piso con ascensor en Mejostilla,927 135 081,Mejostilla,Cáceres Capital,203,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-jardin-trastero-ascensor-parking/162965221/d?from=list,3,2,100,Yes,0,No,No,No,No,Yes,No,24184,14400.0,200.0,150.0,78.35000000000001,244.0,56.02916666666667,44000,67345.42230273336,187.0706175075927,656.7,4.963202589908889
17826,6407c4bd4d7c3f56aba54c5b,150000,Piso,Piso con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/161466933/d?from=list,4,2,117,No,2,No,No,Yes,No,No,No,17973,15000.0,242.5,175.5,71.65,250.0,61.637499999999996,50000,76528.88898037882,212.58024716771897,687.3333333333334,4.957387033987373
41041,6407c4bd4d7c3f56aba5a70a,130000,Piso,Piso con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero/176099313/d?from=list,3,2,90,No,2,No,No,Yes,No,No,No,41292,13000.0,175.0,135.0,60.65,230.0,50.05416666666667,30000,45917.33338822729,127.54814830063138,590.6666666666666,4.956772220392422
17092,6407c4bd4d7c3f56aba5497d,150000,Piso,Piso con terraza en Centro,927 920 583,Centro,Cáceres Capital,31,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero-ascensor/160440444/d?from=list,4,2,105,Yes,2,No,No,No,No,No,No,17233,15000.0,212.5,157.5,81.65,250.0,58.47083333333333,50000,76528.88898037882,212.58024716771897,683.1666666666666,4.945387033987371
20062,6407c4bd4d7c3f56aba55517,140000,Piso,Piso con calefacción en Centro,927 920 171,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-patio/165420822/d?from=list,3,1,94,No,1,No,No,Yes,No,No,No,20222,14000.0,185.0,141.0,66.15,240.0,52.67916666666667,40000,61223.11118430306,170.06419773417517,634.6666666666666,4.9430796271898965
17856,6407c4bd4d7c3f56aba54c79,145000,Piso,Piso con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor/176946901/d?from=list,4,2,111,Yes,1,No,No,No,No,No,No,18004,14500.0,227.5,166.5,78.9,245.0,59.824999999999996,45000,68876.00008234095,191.32222245094707,663.0,4.942233330588635
38165,6407c4bd4d7c3f56aba59bce,145000,Piso,Piso con terraza en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor/176925955/d?from=list,4,2,111,Yes,1,No,No,No,No,No,No,38416,14500.0,227.5,166.5,78.9,245.0,59.824999999999996,45000,68876.00008234095,191.32222245094707,663.0,4.942233330588635
18266,6407c4bd4d7c3f56aba54e13,139000,Piso,Piso con terraza en Mejostilla,927 920 583,Mejostilla,Cáceres Capital,28,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor/176714797/d?from=list,3,2,95,Yes,1,No,No,No,No,No,No,18426,13900.0,187.5,142.5,75.60000000000001,239.0,53.71666666666667,39000,59692.533404695496,165.81259279082082,630.8333333333334,4.935648886510151
17827,6407c4bd4d7c3f56aba54c5c,144000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/165321891/d?from=list,3,1,92,Yes,4,No,No,No,No,No,No,17974,14400.0,180.0,138.0,78.35000000000001,244.0,53.362500000000004,44000,67345.42230273336,187.0706175075927,650.8333333333334,4.924802589908888
