,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,itp,transfer_taxes,insurance,ibi,community,maintenance,ext_costs,exp_income,group,percentile
9921,335000,Piso,Piso con terraza en La Dama de Noche - La Alzambra,932 821 927,La Dama de Noche - La Alzambra,Marbella,0,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-trastero-ascensor/177964788/d?from=list,2,2,107,Yes,0,No,Yes,No,No,No,No,38,26800.0,29647.5,217.5,1675.0,183.4,435.0,209.2416666667,0.0,0/0,0.0
9922,349900,Piso,"Piso con terraza en Urbanización Los Naranjos, La Dama de Noche - La Alzambra",910 924 085,La Dama de Noche - La Alzambra,Marbella,164,/es/comprar/vivienda/marbella/terraza-zona-comunitaria-piscina/176127808/d?from=list,3,2,152,No,0,No,Yes,No,No,No,No,39,27992.0,30966.15,330.0,1749.5,181.595,449.9,225.91625,0.0,0/0,0.0
9923,369000,Apartamento,Apartamento con terraza en La Dama de Noche - La Alzambra,952 143 071,La Dama de Noche - La Alzambra,Marbella,198,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-zona-comunitaria-ascensor-piscina-no-amueblado/164456750/d?from=list,2,2,87,Yes,0,No,Yes,No,No,No,No,40,29520.0,32656.5,167.5,1845.0,202.1,469.0,223.6333333333,0.0,0/0,0.0
9924,375000,Ático,Ático con piscina en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,13,/es/comprar/vivienda/marbella/aire-acondicionado-terraza-piscina-internet-piscina/176504886/d?from=list,2,2,95,No,0,No,Yes,No,No,No,Yes,41,30000.0,33187.5,187.5,1875.0,205.4,475.0,228.575,0.0,0/0,0.0
9925,451500,Piso,Piso con piscina en La Dama de Noche - La Alzambra,944 942 891,La Dama de Noche - La Alzambra,Marbella,20,/es/comprar/vivienda/marbella/calefaccion-parking-jardin-terraza-ascensor-piscina/177692250/d?from=list,3,3,130,Yes,0,No,No,No,No,No,No,42,36120.0,39957.75,275.0,2257.5,247.475,551.5,277.6229166667,0.0,0/0,0.0
9926,3200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,65,/es/comprar/vivienda/marbella/aire-acondicionado-jardin-terraza-trastero-piscina-amueblado-internet/159836279/d?from=list,5,7,547,No,0,No,Yes,No,No,No,Yes,43,256000.0,283200.0,1317.5,16000.0,1759.15,3300.0,1864.7208333333,0.0,0/0,0.0
9927,430000,Apartamento,Apartamento con terraza en La Dama de Noche - La Alzambra,927 920 943,La Dama de Noche - La Alzambra,Marbella,6,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-ascensor/177884135/d?from=list,3,2,130,Yes,0,No,Yes,No,No,No,No,44,34400.0,38055.0,275.0,2150.0,235.65,530.0,265.8875,0.0,0/0,0.0
9928,367500,Piso,Piso con terraza en La Dama de Noche - La Alzambra,944 942 891,La Dama de Noche - La Alzambra,Marbella,20,/es/comprar/vivienda/marbella/calefaccion-parking-terraza/177692252/d?from=list,2,2,105,No,2,No,Yes,No,No,No,No,45,29400.0,32523.75,212.5,1837.5,191.275,467.5,225.73125,0.0,0/0,0.0
9929,300000,Ático,Ático con terraza en La Dama de Noche - La Alzambra,952 946 117,La Dama de Noche - La Alzambra,Marbella,53,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-trastero-zona-comunitaria-ascensor-amueblado-piscina/158844291/d?from=list,1,1,54,Yes,0,No,Yes,No,No,No,No,46,24000.0,26550.0,115.0,1500.0,164.15,400.0,181.5958333333,0.0,0/0,0.0
9930,2235000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,951 980 281,La Dama de Noche - La Alzambra,Marbella,137,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-no-amueblado/161642464/d?from=list,4,3,1,No,0,No,Yes,No,No,No,Yes,47,178800.0,197797.5,247.5,11175.0,1228.4,2335.0,1248.825,0.0,0/0,0.0
9931,399000,Piso,Piso con terraza en La Dama de Noche - La Alzambra,952 942 743,La Dama de Noche - La Alzambra,Marbella,0,/es/comprar/vivienda/marbella/aire-acondicionado-terraza-piscina/176351702/d?from=list,2,2,120,No,0,No,Yes,No,Yes,No,No,48,31920.0,35311.5,250.0,1995.0,208.6,499.0,246.05,0.0,0/0,0.0
9932,478000,Casa adosada,Casa adosada con terraza en La Dama de Noche - La Alzambra,952 143 071,La Dama de Noche - La Alzambra,Marbella,9,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza/177850695/d?from=list,3,2,230,No,0,No,Yes,No,Yes,No,No,49,38240.0,42303.0,525.0,2390.0,252.05,578.0,312.0875,0.0,0/0,0.0
9933,345000,Ático,Ático con terraza en La Dama de Noche - La Alzambra,951 984 246,La Dama de Noche - La Alzambra,Marbella,380,/es/comprar/vivienda/marbella/aire-acondicionado-terraza-zona-comunitaria-amueblado-parking-internet-piscina/162711507/d?from=list,2,2,143,No,0,No,Yes,No,No,Yes,No,50,27600.0,30532.5,307.5,1725.0,178.9,445.0,221.3666666667,0.0,0/0,0.0
9934,485000,Casa adosada,Casa adosada con terraza en La Dama de Noche - La Alzambra,952 942 315,La Dama de Noche - La Alzambra,Marbella,65,/es/comprar/vivienda/marbella/aire-acondicionado-jardin-terraza-zona-comunitaria-amueblado-piscina/163190513/d?from=list,2,3,126,No,0,No,Yes,No,Yes,No,No,51,38800.0,42922.5,265.0,2425.0,255.9,585.0,294.2416666667,0.0,0/0,0.0
9935,475000,Piso,Piso con piscina en La Dama de Noche - La Alzambra,952 141 563,La Dama de Noche - La Alzambra,Marbella,37,/es/comprar/vivienda/marbella/jardin-terraza-piscina/161524655/d?from=list,3,2,96,No,0,No,Yes,No,No,No,Yes,52,38000.0,42037.5,190.0,2375.0,260.4,575.0,283.3666666667,0.0,0/0,0.0
9936,360000,Planta baja,Planta baja con piscina en La Dama de Noche - La Alzambra,952 941 479,La Dama de Noche - La Alzambra,Marbella,91,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-piscina-no-amueblado/176914082/d?from=list,2,2,160,No,0,No,Yes,No,No,No,No,53,28800.0,31860.0,350.0,1800.0,187.15,460.0,233.0958333333,0.0,0/0,0.0
9937,430000,Planta baja,Planta baja con terraza en La Dama de Noche - La Alzambra,952 143 071,La Dama de Noche - La Alzambra,Marbella,4,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-zona-comunitaria-ascensor-piscina-no-amueblado/177522959/d?from=list,3,2,125,Yes,0,No,Yes,No,No,No,No,54,34400.0,38055.0,262.5,2150.0,235.65,530.0,264.8458333333,0.0,0/0,0.0
9938,499000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,944 942 891,La Dama de Noche - La Alzambra,Marbella,21,/es/comprar/vivienda/marbella/parking-jardin-terraza-piscina/177676393/d?from=list,3,3,208,No,0,No,Yes,No,No,No,Yes,55,39920.0,44161.5,470.0,2495.0,273.6,599.0,319.8,0.0,0/0,0.0
9939,551000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,944 942 891,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/parking-jardin-terraza-piscina/165432498/d?from=list,3,3,208,No,0,No,Yes,No,No,No,Yes,56,44080.0,48763.5,470.0,2755.0,302.2,651.0,348.1833333333,0.0,0/0,0.0
9940,395000,Apartamento,Apartamento con piscina en La Dama de Noche - La Alzambra,952 141 563,La Dama de Noche - La Alzambra,Marbella,31,/es/comprar/vivienda/marbella/jardin-terraza-piscina/177573446/d?from=list,3,2,127,No,0,No,Yes,No,No,No,Yes,57,31600.0,34957.5,267.5,1975.0,216.4,495.0,246.1583333333,0.0,0/0,0.0
9941,452000,Planta baja,Planta baja con 2 baños en La Dama de Noche - La Alzambra,951 989 680,La Dama de Noche - La Alzambra,Marbella,71,/es/comprar/vivienda/marbella/la-dama-de-noche-la-alzambra/177127041/d?from=list,3,2,130,No,0,No,No,No,No,No,No,58,36160.0,40002.0,275.0,2260.0,237.75,552.0,277.0625,0.0,0/0,0.0
9942,399500,Piso,Piso con 2 baños en La Dama de Noche - La Alzambra,910 926 127,La Dama de Noche - La Alzambra,Marbella,4,/es/comprar/vivienda/marbella/la-dama-de-noche-la-alzambra/177902408/d?from=list,3,2,150,No,0,No,No,No,No,No,No,59,31960.0,35355.75,325.0,1997.5,208.875,499.5,252.5729166667,0.0,0/0,0.0
9943,5530000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 947 503,La Dama de Noche - La Alzambra,Marbella,6,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-patio-piscina-amueblado-parking-internet/156451613/d?from=list,6,5,1026,No,0,No,Yes,No,No,Yes,No,60,442400.0,489405.0,2515.0,27650.0,3030.65,5630.0,3235.4708333333,0.0,0/0,0.0
9944,430769,Planta baja,Planta baja con terraza en La Dama de Noche - La Alzambra,968 910 287,La Dama de Noche - La Alzambra,Marbella,51,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-terraza-piscina/164246383/d?from=list,3,2,135,No,0,No,Yes,Yes,No,No,No,61,34461.52,38123.0565,287.5,2153.845,226.07295,530.769,266.5155791667,0.0,0/0,0.0
9945,620000,Casa adosada,Casa adosada en La Dama de Noche - La Alzambra,951 342 375,La Dama de Noche - La Alzambra,Marbella,5,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-trastero-piscina-amueblado-parking-piscina/177471391/d?from=list,3,3,170,No,0,No,Yes,No,No,Yes,No,62,49600.0,54870.0,375.0,3100.0,330.15,720.0,377.0958333333,0.0,0/0,0.0
9946,6200000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,951 342 375,La Dama de Noche - La Alzambra,Marbella,13,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-internet/177347183/d?from=list,6,7,1071,No,0,No,Yes,No,No,No,Yes,63,496000.0,548700.0,2627.5,31000.0,3409.15,6300.0,3611.3875,0.0,0/0,0.0
9947,6200000,Casa o chalet,"Casa o chalet en Puerto Banus, La Dama de Noche - La Alzambra",951 342 673,La Dama de Noche - La Alzambra,Marbella,11,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-jardin-terraza-trastero-piscina-se-aceptan-mascotas/177213475/d?from=list,6,7,1026,No,0,No,Yes,No,No,No,Yes,64,496000.0,548700.0,2515.0,31000.0,3409.15,6300.0,3602.0125,0.0,0/0,0.0
9948,2450000,Casa o chalet,"Casa o chalet en Salvador Dali, 48, La Dama de Noche - La Alzambra",951 342 491,La Dama de Noche - La Alzambra,Marbella,22,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-terraza-patio-piscina-amueblado/176912530/d?from=list,5,6,750,No,0,No,Yes,No,No,No,Yes,65,196000.0,216825.0,1825.0,12250.0,1346.65,2550.0,1497.6375,0.0,0/0,0.0
9949,5395000,Casa o chalet,"Casa o chalet en Urbanización la Dama de Noche, La Dama de Noche - La Alzambra",952 947 503,La Dama de Noche - La Alzambra,Marbella,20,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-terraza-piscina-amueblado-television-se-aceptan-mascotas-internet/177256208/d?from=list,5,5,1274,No,0,No,Yes,No,No,No,Yes,66,431600.0,477457.5,3135.0,26975.0,2966.4,5495.0,3214.2833333333,0.0,0/0,0.0
9950,1895000,Casa adosada,"Casa adosada con piscina en Camino del Ángel, La Dama de Noche - La Alzambra",952 143 071,La Dama de Noche - La Alzambra,Marbella,14,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-no-amueblado/176796373/d?from=list,6,6,402,No,0,No,Yes,No,No,No,Yes,67,151600.0,167707.5,955.0,9475.0,1041.4,1995.0,1122.2,0.0,0/0,0.0
9951,2600000,Casa o chalet,"Casa o chalet con piscina en Urbanización Nueva Andalucía, La Dama de Noche - La Alzambra",952 145 118,La Dama de Noche - La Alzambra,Marbella,1,/es/comprar/vivienda/marbella/aire-acondicionado-parking-piscina/158140950/d?from=list,4,5,440,No,0,No,No,No,Yes,No,Yes,68,208000.0,230100.0,1050.0,13000.0,1429.15,2700.0,1514.9291666667,0.0,0/0,0.0
9952,410000,Casa adosada,"Casa adosada en Urbanización Los Naranjos de Marbella, La Dama de Noche - La Alzambra",952 947 397,La Dama de Noche - La Alzambra,Marbella,223,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-trastero-zona-comunitaria-patio-piscina/165192960/d?from=list,3,2,230,No,0,No,Yes,No,Yes,No,No,69,32800.0,36285.0,525.0,2050.0,214.65,510.0,274.9708333333,0.0,0/0,0.0
9953,365000,Apartamento,Apartamento en La Dama de Noche - La Alzambra,Unknown,La Dama de Noche - La Alzambra,Marbella,619,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-terraza-piscina-parking-piscina/161246880/d?from=list,2,2,145,No,0,No,Yes,No,No,Yes,No,70,29200.0,32302.5,312.5,1825.0,189.9,465.0,232.7,0.0,0/0,0.0
9954,5800000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 947 281,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-terraza-piscina/158105644/d?from=list,6,7,1028,No,0,No,Yes,No,No,No,Yes,71,464000.0,513300.0,2520.0,29000.0,3189.15,5900.0,3384.0958333333,0.0,0/0,0.0
9955,1895000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,951 348 601,La Dama de Noche - La Alzambra,Marbella,39,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado-internet/176724877/d?from=list,6,7,421,No,0,No,Yes,No,No,No,Yes,72,151600.0,167707.5,1002.5,9475.0,1041.4,1995.0,1126.1583333333,0.0,0/0,0.0
9956,5800000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/parking-jardin-terraza-piscina/177233705/d?from=list,6,7,1028,No,0,No,Yes,No,No,No,Yes,73,464000.0,513300.0,2520.0,29000.0,3189.15,5900.0,3384.0958333333,0.0,0/0,0.0
9957,6000000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/parking-jardin-terraza-piscina/177233703/d?from=list,6,7,1060,No,0,No,Yes,No,No,No,Yes,74,480000.0,531000.0,2600.0,30000.0,3299.15,6100.0,3499.9291666667,0.0,0/0,0.0
9958,6200000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/parking-jardin-terraza-piscina/177233702/d?from=list,6,7,1060,No,0,No,Yes,No,No,No,Yes,75,496000.0,548700.0,2600.0,31000.0,3409.15,6300.0,3609.0958333333,0.0,0/0,0.0
9959,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,653 223 015,La Dama de Noche - La Alzambra,Marbella,9,/es/comprar/vivienda/marbella/aire-acondicionado-parking-patio-piscina-no-amueblado/165467715/d?from=list,6,7,1050,No,0,No,No,No,No,No,Yes,76,496000.0,548700.0,2575.0,31000.0,3409.15,6300.0,3607.0125,0.0,0/0,0.0
9960,6200000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,12,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-internet/162549407/d?from=list,6,7,1060,No,0,No,Yes,No,No,No,Yes,77,496000.0,548700.0,2600.0,31000.0,3409.15,6300.0,3609.0958333333,0.0,0/0,0.0
9961,8400000,Casa adosada,Casa adosada en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/176495704/d?from=list,4,5,685,No,0,No,Yes,No,No,No,Yes,78,672000.0,743400.0,1662.5,42000.0,4619.15,8500.0,4731.8041666667,0.0,0/0,0.0
9962,8400000,Casa adosada,Casa adosada en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/176564535/d?from=list,4,5,685,No,0,No,Yes,No,No,No,Yes,79,672000.0,743400.0,1662.5,42000.0,4619.15,8500.0,4731.8041666667,0.0,0/0,0.0
9963,8400000,Casa adosada,Casa adosada en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/176564688/d?from=list,4,5,685,No,0,No,Yes,No,No,No,Yes,80,672000.0,743400.0,1662.5,42000.0,4619.15,8500.0,4731.8041666667,0.0,0/0,0.0
9964,5950000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233263/d?from=list,6,7,1071,No,0,No,Yes,No,No,No,Yes,81,476000.0,526575.0,2627.5,29750.0,3271.65,6050.0,3474.9291666667,0.0,0/0,0.0
9965,6025000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233273/d?from=list,6,7,1089,No,0,No,Yes,No,No,No,Yes,82,482000.0,533212.5,2672.5,30125.0,3312.9,6125.0,3519.6166666667,0.0,0/0,0.0
9966,6000000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233270/d?from=list,6,7,1090,No,0,No,Yes,No,No,No,Yes,83,480000.0,531000.0,2675.0,30000.0,3299.15,6100.0,3506.1791666667,0.0,0/0,0.0
9967,6250000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233271/d?from=list,6,7,1086,No,0,No,Yes,No,No,No,Yes,84,500000.0,553125.0,2665.0,31250.0,3436.65,6350.0,3641.8041666667,0.0,0/0,0.0
9968,6200000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233266/d?from=list,6,7,1116,No,0,No,Yes,No,No,No,Yes,85,496000.0,548700.0,2740.0,31000.0,3409.15,6300.0,3620.7625,0.0,0/0,0.0
9969,1890000,Casa o chalet,"Casa o chalet con piscina en La Judia, La Dama de Noche - La Alzambra",951 982 492,La Dama de Noche - La Alzambra,Marbella,30,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-jardin-terraza-patio-piscina-amueblado/165806713/d?from=list,6,5,580,No,0,No,Yes,No,No,No,Yes,86,151200.0,167265.0,1400.0,9450.0,1038.65,1990.0,1156.5541666667,0.0,0/0,0.0
9970,2490000,Piso,"Piso en Calle Pablo Picasso, 24, La Dama de Noche - La Alzambra",Unknown,La Dama de Noche - La Alzambra,Marbella,114,/es/comprar/vivienda/marbella/la-dama-de-noche-la-alzambra/176625543/d?from=list,6,5,450,No,0,No,No,No,No,No,No,87,199200.0,220365.0,1075.0,12450.0,1358.65,2590.0,1456.1375,0.0,0/0,0.0
9971,5800000,Casa o chalet,Casa o chalet en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina-internet/177233261/d?from=list,6,7,1050,No,0,No,Yes,No,No,No,Yes,88,464000.0,513300.0,2575.0,29000.0,3189.15,5900.0,3388.6791666667,0.0,0/0,0.0
9972,2700000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,958 929 613,La Dama de Noche - La Alzambra,Marbella,0,/es/comprar/vivienda/marbella/calefaccion-jardin-terraza-trastero-patio-piscina/176142559/d?from=list,5,7,744,No,0,No,Yes,No,No,No,Yes,89,216000.0,238950.0,1810.0,13500.0,1484.15,2800.0,1632.8458333333,0.0,0/0,0.0
9973,4500000,Casa o chalet,Casa o chalet con 4 baños en La Dama de Noche - La Alzambra,956 913 746,La Dama de Noche - La Alzambra,Marbella,26,/es/comprar/vivienda/marbella/parking/176856872/d?from=list,3,4,679,No,0,No,No,No,No,No,No,90,360000.0,398250.0,1647.5,22500.0,2464.15,4600.0,2600.9708333333,0.0,0/0,0.0
9974,5500000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 941 467,La Dama de Noche - La Alzambra,Marbella,252,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-patio-piscina/157846347/d?from=list,6,7,1325,No,3,No,Yes,No,No,No,No,91,440000.0,486750.0,3262.5,27500.0,3014.15,5600.0,3281.3875,0.0,0/0,0.0
9975,6150000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 941 235,La Dama de Noche - La Alzambra,Marbella,28,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-jardin-terraza-patio-piscina/163491789/d?from=list,6,7,1071,No,0,No,Yes,No,No,No,Yes,92,492000.0,544275.0,2627.5,30750.0,3381.65,6250.0,3584.0958333333,0.0,0/0,0.0
9976,380000,Apartamento,Apartamento con terraza en La Dama de Noche - La Alzambra,951 343 752,La Dama de Noche - La Alzambra,Marbella,0,/es/comprar/vivienda/marbella/aire-acondicionado-terraza-piscina/176947274/d?from=list,3,2,127,No,0,No,Yes,No,Yes,No,No,93,30400.0,33630.0,267.5,1900.0,198.15,480.0,237.1375,0.0,0/0,0.0
9977,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 141 989,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-piscina/162896375/d?from=list,6,5,1071,No,0,No,Yes,No,No,No,Yes,94,496000.0,548700.0,2627.5,31000.0,3409.15,6300.0,3611.3875,0.0,0/0,0.0
9978,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 941 453,La Dama de Noche - La Alzambra,Marbella,4,/es/comprar/vivienda/marbella/parking-jardin-terraza-trastero-patio-piscina/165682815/d?from=list,2,2,2000,No,0,No,Yes,No,No,No,Yes,95,496000.0,548700.0,4950.0,31000.0,3409.15,6300.0,3804.9291666667,0.0,0/0,0.0
9979,4500000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 145 458,La Dama de Noche - La Alzambra,Marbella,9,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado-parking-internet/177185678/d?from=list,6,8,1484,No,0,No,Yes,No,No,Yes,No,96,360000.0,398250.0,3660.0,22500.0,2464.15,4600.0,2768.6791666667,0.0,0/0,0.0
9980,1895000,Casa adosada,Casa adosada con piscina en La Dama de Noche - La Alzambra,952 948 317,La Dama de Noche - La Alzambra,Marbella,23,/es/comprar/vivienda/marbella/aire-acondicionado-jardin-terraza-trastero-piscina-amueblado/177235296/d?from=list,6,8,623,No,0,No,Yes,No,No,No,Yes,97,151600.0,167707.5,1507.5,9475.0,1041.4,1995.0,1168.2416666667,0.0,0/0,0.0
9981,1895000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 941 304,La Dama de Noche - La Alzambra,Marbella,30,/es/comprar/vivienda/marbella/aire-acondicionado-jardin-terraza-piscina-internet/176806597/d?from=list,6,7,624,No,0,No,Yes,No,No,No,Yes,98,151600.0,167707.5,1510.0,9475.0,1041.4,1995.0,1168.45,0.0,0/0,0.0
9982,1900000,Piso,Piso con piscina en La Dama de Noche - La Alzambra,952 941 315,La Dama de Noche - La Alzambra,Marbella,7,/es/comprar/vivienda/marbella/aire-acondicionado-terraza-trastero-ascensor-piscina/165265160/d?from=list,3,3,240,Yes,3,No,No,No,No,No,No,99,152000.0,168150.0,550.0,9500.0,1044.15,2000.0,1091.1791666667,0.0,0/0,0.0
9983,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 142 589,La Dama de Noche - La Alzambra,Marbella,64,/es/comprar/vivienda/marbella/aire-acondicionado-parking-trastero-piscina-no-amueblado/164194031/d?from=list,6,5,1064,No,0,No,No,No,No,No,Yes,100,496000.0,548700.0,2610.0,31000.0,3409.15,6300.0,3609.9291666667,0.0,0/0,0.0
9984,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,952 145 458,La Dama de Noche - La Alzambra,Marbella,9,/es/comprar/vivienda/marbella/parking-jardin-terraza-patio-piscina-parking/177185697/d?from=list,6,6,1071,No,0,No,Yes,No,No,Yes,No,101,496000.0,548700.0,2627.5,31000.0,3399.15,6300.0,3610.5541666667,0.0,0/0,0.0
9985,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,966 531 998,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-no-amueblado/164110981/d?from=list,6,6,1050,No,0,No,Yes,No,No,No,Yes,102,496000.0,548700.0,2575.0,31000.0,3409.15,6300.0,3607.0125,0.0,0/0,0.0
9986,1895000,Casa adosada,Casa adosada con piscina en La Dama de Noche - La Alzambra,951 342 634,La Dama de Noche - La Alzambra,Marbella,25,/es/comprar/vivienda/marbella/aire-acondicionado-jardin-terraza-trastero-piscina/177296206/d?from=list,6,5,623,No,0,No,Yes,No,No,No,Yes,103,151600.0,167707.5,1507.5,9475.0,1041.4,1995.0,1168.2416666667,0.0,0/0,0.0
9987,4250000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,962 949 816,La Dama de Noche - La Alzambra,Marbella,1,/es/comprar/vivienda/marbella/aire-acondicionado-parking-terraza-piscina/177947186/d?from=list,5,5,980,No,0,No,Yes,No,No,No,Yes,104,340000.0,376125.0,2400.0,21250.0,2336.65,4350.0,2528.0541666667,0.0,0/0,0.0
9988,5950000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,29,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-internet/162549402/d?from=list,6,7,1026,No,0,No,Yes,No,No,No,Yes,105,476000.0,526575.0,2515.0,29750.0,3271.65,6050.0,3465.5541666667,0.0,0/0,0.0
9989,6200000,Casa o chalet,Casa o chalet con piscina en La Dama de Noche - La Alzambra,951 347 068,La Dama de Noche - La Alzambra,Marbella,12,/es/comprar/vivienda/marbella/aire-acondicionado-parking-jardin-terraza-trastero-piscina-internet/162549403/d?from=list,6,7,1095,No,0,No,Yes,No,No,No,Yes,106,496000.0,548700.0,2687.5,31000.0,3409.15,6300.0,3616.3875,0.0,0/0,0.0
